sampno,vehno,vehicle_num,num_hh_vehicles,veh_year,veh_make,veh_make_other,veh_make_clean,veh_model,veh_model_other,veh_model_clean,fuel,fuel_clean,veh_type,veh_type_clean,vehicle_status,flag_hev,flag_phev,flag_fcev,flag_bev,obtain,company_car,current_acquired_year,current_acquired_month,annual_mileage,electric_percent,tnc_veh,tnc_miles,delivery,delivery_miles,mpg,replace_intent,current_primary_driver,primary_driver_id,company_acquired_year,fuel_pay,personal_miles,business_miles,company_primary_driver,company_primary_driver_id,other_drivers,behavior_1,behavior_2,behavior_3,behavior_4,behavior_5
193659,193659.v01,1,1,2016,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,2, ,2016, ,12000, ,2, ,2, ,35,1,1,193659.p01, , , , , , , , , , , , 
193646,193646.v02,2,3,2001,HYUNDAI, ,HYUNDAI,,,,1,1,2,2, ,0,0,0,0,1, ,2001, ,6000, ,2, ,2, ,20,1,3,193646.p03, , , , , , , , , , , , 
193640,193640.v01,1,2,2018,ACURA, ,ACURA,,,,2,2,8,8, ,1,0,0,0,1, ,2017, ,10000, ,2, ,2, ,30,3,1,193640.p01, , , , , , , , , , , , 
193662,193662.v03,3,3,1980,Other,triumph,TRIUMPH,,,,1,1,5,5,3,0,0,0,0,3, ,1980, ,100, ,2, ,2, ,18,6,1,193662.p01, , , , , , , , , , , , 
193669,193669.v03,3,3,2000,NISSAN, ,NISSAN,,,,1,1,7,7, ,0,0,0,0,3, ,2018,8,1000, ,2, ,2, ,20,3,1,193669.p01, , , , , , , , , , , , 
193718,193718.v03,3,4,2010,BMW, ,BMW,,,,1,1,2,2, ,0,0,0,0,3, ,2010, ,12000, ,2, ,2, ,0,3,2,193718.p02, , , , , , , , , , , , 
193695,193695.v01,1,1,2019,JEEP, ,JEEP,,,,1,1,6,6, ,0,0,0,0,1, ,2019,3,1000, ,2, ,2, ,32,4,1,193695.p01, , , , , , , , , , , , 
193686,193686.v02,2,2,2009,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,1, ,2009, ,6000, ,2, ,2, ,27,3,3,193686.p03, , , , , , , , , , , , 
193697,193697.v01,1,2,2008,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2008, ,25000, ,2, ,2, ,34,3,1,193697.p01, , , , , , , , , , , , 
193690,193690.v02,2,2,2014,SUBARU, ,SUBARU,,,,1,1,3,3, ,0,0,0,0,1, ,2013, ,20000, ,2, ,2, ,28,3,3,193690.p03, , , , , , , , , , , , 
193684,193684.v02,2,2,2013,JAGUAR, ,JAGUAR,,,,1,1,4,4, ,0,0,0,0,1, ,2013, ,5000, ,2, ,2, ,23,2,1,193684.p01, , , , , , , , , , , , 
193698,193698.v01,1,1,2012,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2012, ,12000, ,2, ,2, ,60,6,1,193698.p01, , , , , , , , , , , , 
193715,193715.v01,1,1,2012,TOYOTA, ,TOYOTA,,,,2,2,2,2, ,1,0,0,0,3, ,2016, ,15000, ,2, ,2, ,50,5,1,193715.p01, , , , , , , , , , , , 
193726,193726.v01,1,1,2017,LEXUS, ,LEXUS,,,,2,2,6,6, ,1,0,0,0,1, ,2017, ,8000, ,2, ,2, ,32,4,1,193726.p01, , , , , , , , , , , , 
193731,193731.v01,1,3,2005,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2005, ,1500, ,2, ,2, ,15,2,1,193731.p01, , , , , , , , , , , , 
193713,193713.v02,2,2,2017,SUBARU, ,SUBARU,,,,1,1,3,3, ,0,0,0,0,6, ,2017, ,20000, ,2, ,2, ,25,4,2,193713.p02, , , , , , , , , , , , 
193728,193728.v01,1,2,2004,CADILLAC, ,CADILLAC,,,,1,1,3,3, ,0,0,0,0,3, ,2013, ,3000, ,2, ,2, ,18,6,1,193728.p01, , , , , , , , , , , , 
193786,193786.v02,2,5,2005,CHEVROLET, ,CHEVROLET,,,,4,4,13,13, ,0,0,0,0,1, ,2005, ,5000, ,2, ,2, ,14,6,2,193786.p02, , , , , , , , , , , , 
193786,193786.v05,5,5,2005,SUBARU, ,SUBARU,,,,1,1,7,7, ,0,0,0,0,3, ,2018,10,8000, ,2, ,2, ,18,3,1,193786.p01, , , , , , , , , , , , 
193722,193722.v02,2,2,2010,LEXUS, ,LEXUS,,,,1,1,2,2, ,0,0,0,0,1, ,2010, ,5000, ,2, ,2, ,25,3,2,193722.p02, , , , , , , , , , , , 
193777,193777.v03,3,3,2001,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,3,3, ,0,0,0,0,1, ,2003, ,6000, ,2, ,2, ,18,2,3,193777.p03, , , , , , , , , , , , 
193738,193738.v01,1,2,2018,VOLVO, ,VOLVO,,,,1,1,6,6, ,0,0,0,0,2, ,2018,6,9000, ,2, ,2, ,21,2,1,193738.p01, , , , , , , , , , , , 
193741,193741.v03,3,3,1980,FORD, ,FORD,,,,1,1,13,13,3,0,0,0,0,1, ,1980, ,5000, ,2, ,2, ,15,1,1,193741.p01, , , , , , , , , , , , 
193785,193785.v03,3,3,2007,PORSCHE, ,PORSCHE,,,,1,1,5,5, ,0,0,0,0,3, ,2019,1,1000, ,2, ,2, ,28,6,1,193785.p01, , , , , , , , , , , , 
193737,193737.v02,2,2,2004,PONTIAC, ,PONTIAC,,,,1,1,7,7, ,0,0,0,0,1, ,2004, ,3000, ,2, ,2, ,28,3,2,193737.p02, , , , , , , , , , , , 
193742,193742.v01,1,1,2016,AUDI, ,AUDI,,,,4,4,3,3, ,0,0,0,0,3, ,2019,3,12000, ,2, ,2, ,32,4,1,193742.p01, , , , , , , , , , , , 
193748,193748.v01,1,1,2008,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,3, ,2011, ,6000, ,2, ,2, ,22,3,1,193748.p01, , , , , , , , , , , , 
193759,193759.v01,1,1,2012,LEXUS, ,LEXUS,,,,1,1,8,8, ,0,0,0,0,3, ,2012, ,5000, ,2, ,2, ,18,2,1,193759.p01, , , , , , , , , , , , 
193763,193763.v01,1,2,2011,JEEP, ,JEEP,,,,1,1,6,6, ,0,0,0,0,3, ,2015, ,40000, ,2, ,1,300,25,3,1,193763.p01, , , , , , , , , , , , 
193769,193769.v01,1,3,2001,CHEVROLET, ,CHEVROLET,,,,1,1,9,9, ,0,0,0,0,1, ,2001, ,7000, ,2, ,2, ,17,2,2,193769.p02, , , , , , , , , , , , 
193773,193773.v03,3,5,1999,FORD, ,FORD,,,,4,4,13,13, ,0,0,0,0,3, ,2018,1,5000, ,2, ,2, ,11,6,2,193773.p02, , , , , , , , , , , , 
193768,193768.v01,1,1,2019,CADILLAC, ,CADILLAC,,,,1,1,8,8, ,0,0,0,0,1, ,2019,2,4, ,1,4,2, ,4,1,1,193768.p01, , , , , , , , , , , , 
193775,193775.v02,2,2,1980,Other,Saturn,SATURN,,,,1,1,2,2,3,0,0,0,0,1, ,1980, ,50, ,2, ,2, ,20,7,2,193775.p02, , , , , , , , , , , , 
193804,193804.v03,3,3,1998,VOLVO, ,VOLVO,,,,1,1,3,3, ,0,0,0,0,3, ,2011, ,7000, ,2, ,2, ,32,6,2,193804.p02, , , , , , , , , , , , 
193762,193762.v01,1,2,2016,AUDI, ,AUDI,,,,1,1,3,3, ,0,0,0,0,1, ,2015, ,7000, ,2, ,2, ,23,5,2,193762.p02, , , , , , , , , , , , 
193788,193788.v03,3,4,2012,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2011, ,10000, ,2, ,2, ,30,4,2,193788.p02, , , , , , , , , , , , 
193797,193797.v01,1,1,2012,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2012, ,10000, ,2, ,2, ,43,2,1,193797.p01, , , , , , , , , , , , 
193801,193801.v01,1,1,2019,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2019,3,10000, ,2, ,2, ,100,5,1,193801.p01, , , , , , , , , , , , 
193784,193784.v01,1,1,2008,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,1, ,2007, ,10000, ,2, ,2, ,19,3,1,193784.p01, , , , , , , , , , , , 
193811,193811.v02,2,2,2007,BMW, ,BMW,,,,1,1,2,2, ,0,0,0,0,3, ,2011, ,5000, ,2, ,2, ,28,1,1,193811.p01, , , , , , , , , , , , 
193789,193789.v02,2,3,2016,BMW, ,BMW,,,,1,1,1,1, ,0,0,0,0,1, ,2016, ,12000, ,2, ,2, ,30,3,1,193789.p01, , , , , , , , , , , , 
193794,193794.v01,1,2,2008,LEXUS, ,LEXUS,,,,2,2,8,8, ,1,0,0,0,1, ,2009, ,6000, ,2, ,2, ,23,2,1,193794.p01, , , , , , , , , , , , 
193808,193808.v03,3,3,2019,VOLVO, ,VOLVO,,,,1,1,6,6, ,0,0,0,0,2, ,2019,3,5000, ,2, ,2, ,20,5,2,193808.p02, , , , , , , , , , , , 
193812,193812.v01,1,6,2008,DODGE, ,DODGE,,,,1,1,13,13, ,0,0,0,0,3, ,2016, ,10000, ,2, ,2, ,14,2,1,193812.p01, , , , , , , , , , , , 
193812,193812.v04,4,6,2012,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,6,6, ,0,0,0,0,1, ,2013, ,15000, ,2, ,2, ,22,3,2,193812.p02, , , , , , , , , , , , 
193810,193810.v03,3,3,2015,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,4, ,2017, ,5000, ,2, ,2, ,40,2,1,193810.p01, , , , , , , , , , , , 
193814,193814.v02,2,2,2019,MAZDA, ,MAZDA,,,,1,1,6,6, ,0,0,0,0,1, ,2019,5,1000, ,2, ,2, ,25,3,1,193814.p01, , , , , , , , , , , , 
193816,193816.v02,2,2,1999,CHEVROLET, ,CHEVROLET,,,,1,1,7,7, ,0,0,0,0,3, ,2019,5,6000, ,2, ,2, ,28,3,2,193816.p02, , , , , , , , , , , , 
193819,193819.v01,1,3,2003,NISSAN, ,NISSAN,,,,1,1,9,9, ,0,0,0,0,1, ,2004, ,10, ,2, ,2, ,20,3,1,193819.p01, , , , , , , , , , , , 
193821,193821.v02,2,2,2006,LINCOLN, ,LINCOLN,,,,1,1,9,9, ,0,0,0,0,1, ,2006, ,25, ,2, ,2, ,50,3,1,193821.p01, , , , , , , , , , , , 
193825,193825.v01,1,2,2015,VOLVO, ,VOLVO,,,,1,1,6,6, ,0,0,0,0,1, ,2017, ,20000, ,2, ,2, ,20,3,1,193825.p01, , , , , , , , , , , , 
193824,193824.v02,2,2,1997,DODGE, ,DODGE,,,,1,1,12,12, ,0,0,0,0,1, ,1997, ,3000, ,2, ,2, ,16,6,1,193824.p01, , , , , , , , , , , , 
193828,193828.v01,1,1,2015,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2016, ,3000, ,2, ,2, ,25,2,1,193828.p01, , , , , , , , , , , , 
193834,193834.v01,1,2,2018,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2018,7,10000, ,2, ,2, ,95,4,1,193834.p01, , , , , , , , , , , , 
193833,193833.v02,2,2,2014,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2014, ,3000, ,2, ,2, ,27,3,1,193833.p01, , , , , , , , , , , , 
193839,193839.v01,1,2,2005,DODGE, ,DODGE,,,,1,1,6,6, ,0,0,0,0,1, ,2004, ,8000, ,2, ,2, ,25,2,1,193839.p01, , , , , , , , , , , , 
193844,193844.v02,2,4,1998,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,1,1, ,0,0,0,0,3, ,2008, ,5000, ,2, ,2, ,21,7,1,193844.p01, , , , , , , , , , , , 
193845,193845.v01,1,2,2016,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2015, ,10000, ,2, ,2, ,35,3,1,193845.p01, , , , , , , , , , , , 
193847,193847.v02,2,2,2002,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,2,2, ,0,0,0,0,1, ,2002, ,5000, ,2, ,2, ,25,5,1,193847.p01, , , , , , , , , , , , 
193849,193849.v01,1,2,2014,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2014, ,10000, ,2, ,2, ,50,5,1,193849.p01, , , , , , , , , , , , 
193854,193854.v03,3,3,1999,MITSUBISHI, ,MITSUBISHI,,,,1,1,5,5, ,0,0,0,0,1, ,1999, ,500, ,2, ,2, ,15,6,2,193854.p02, , , , , , , , , , , , 
190006,190006.v02,2,2,2007,ACURA, ,ACURA,,,,2,2,8,8, ,1,0,0,0,3, ,2008, ,2500, ,2, ,2, ,21,2,2,190006.p02, , , , , , , , , , , , 
190013,190013.v01,1,2,2015,AUDI, ,AUDI,,,,1,1,9,9, ,0,0,0,0,1, ,2015, ,20000, ,2, ,2, ,21,2,1,190013.p01, , , , , , , , , , , , 
190016,190016.v02,2,2,2018,MINI, ,MINI,,,,1,1,1,1, ,0,0,0,0,1, ,2017, ,12000, ,2, ,2, ,36,4,2,190016.p02, , , , , , , , , , , , 
190015,190015.v02,2,2,2015,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2015, ,43612, ,2, ,2, ,24,3,3,190015.p03, , , , , , , , , , , , 
190019,190019.v03,3,3,2010,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,3, ,2016, ,300, ,2, ,2, ,10,4,3,190019.p03, , , , , , , , , , , , 
190027,190027.v01,1,3,2007,CHEVROLET, ,CHEVROLET,,,,1,1,9,9, ,0,0,0,0,3, ,2010, ,12000, ,2, ,2, ,17,3,1,190027.p01, , , , , , , , , , , , 
190035,190035.v02,2,2,2007,LEXUS, ,LEXUS,,,,1,1,2,2, ,0,0,0,0,1, ,2007, ,9000, ,2, ,2, ,24,1,2,190035.p02, , , , , , , , , , , , 
190028,190028.v01,1,2,2016,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,1, ,2016, ,6000, ,2, ,2, ,38,3,1,190028.p01, , , , , , , , , , , , 
190036,190036.v01,1,1,2010,HONDA, ,HONDA,,,,2,2,2,2, ,1,0,0,0,2, ,2010, ,11500, ,2, ,2, ,40,6,1,190036.p01, , , , , , , , , , , , 
190039,190039.v02,2,2,2001,TOYOTA, ,TOYOTA,,,,1,1,9,9, ,0,0,0,0,1, ,2001, ,6000, ,2, ,2, ,16,1,2,190039.p02, , , , , , , , , , , , 
190040,190040.v02,2,2,2008,LEXUS, ,LEXUS,,,,1,1,3,3, ,0,0,0,0,1, ,2007, ,1200, ,2, ,2, ,20,1,2,190040.p02, , , , , , , , , , , , 
190041,190041.v01,1,1,2002,CHEVROLET, ,CHEVROLET,,,,1,1,2,2, ,0,0,0,0,1, ,2002, ,10000, ,2, ,2, ,30,2,1,190041.p01, , , , , , , , , , , , 
190053,190053.v02,2,2,2018,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,1, ,2018,7,3000, ,2, ,2, ,18,4,1,190053.p01, , , , , , , , , , , , 
190071,190071.v01,1,2,2008,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2008, ,10000, ,2, ,2, ,23,3,1,190071.p01, , , , , , , , , , , , 
190058,190058.v02,2,3,2017,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,2,2, ,0,0,0,0,3, ,2019,1,2000, ,2, ,2, ,30,4,2,190058.p02, , , , , , , , , , , , 
190050,190050.v01,1,1,2016,SUBARU, ,SUBARU,,,,1,1,8,8, ,0,0,0,0,1, ,2016, ,20000, ,2, ,2, ,26,4,1,190050.p01, , , , , , , , , , , , 
190062,190062.v01,1,2,2018,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,2, ,2018,6,7000, ,2, ,2, ,34,2,2,190062.p02, , , , , , , , , , , , 
190064,190064.v02,2,2,2006,FORD, ,FORD,,,,1,1,6,6, ,0,0,0,0,3, ,2016, ,2000, ,2, ,2, ,20,2,2,190064.p02, , , , , , , , , , , , 
190061,190061.v01,1,1,1992,CHEVROLET, ,CHEVROLET,,,,1,1,5,5, ,0,0,0,0,1, ,1991, ,5000, ,2, ,2, ,17,6,1,190061.p01, , , , , , , , , , , , 
190079,190079.v01,1,2,2016,LEXUS, ,LEXUS,,,,1,1,2,2, ,0,0,0,0,1, ,2017, ,10000, ,2, ,2, ,24,4,1,190079.p01, , , , , , , , , , , , 
190076,190076.v03,3,3,1996,DODGE, ,DODGE,,,,1,1,5,5, ,0,0,0,0,1, ,1996, ,6000, ,2, ,2, ,15,7,1,190076.p01, , , , , , , , , , , , 
190105,190105.v02,2,5,2004,FORD, ,FORD,,,,4,4,13,13, ,0,0,0,0,1, ,2004, ,1500, ,2, ,2, ,22,6,1,190105.p01, , , , , , , , , , , , 
190105,190105.v05,5,5,1994,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,3, ,2014, ,1000, ,2, ,2, ,10,5,2,190105.p02, , , , , , , , , , , , 
190097,190097.v01,1,2,2018,FORD, ,FORD,,,,1,1,8,8, ,0,0,0,0,3, ,2019,2,12000, ,2, ,2, ,20,3,2,190097.p02, , , , , , , , , , , , 
190095,190095.v01,1,1,2019,ALFA ROMEO, ,ALFA ROMEO,,,,1,1,3,3, ,0,0,0,0,2, ,2019,1,2500, ,2, ,2, ,19,3,1,190095.p01, , , , , , , , , , , , 
190111,190111.v03,3,3,2018,VOLKSWAGEN, ,VOLKSWAGEN,,,,5,5,1,2,2,0,0,0,1,1, ,2018,11,9000, ,2, ,2, ,119,4,1,190111.p01, , , , , , , , , , , , 
190110,190110.v01,1,2,1999,CHEVROLET, ,CHEVROLET,,,,1,1,13,13, ,0,0,0,0,3, ,2015, ,2000, ,2, ,2, ,21,3,1,190110.p01, , , , , , , , , , , , 
190113,190113.v01,1,2,2006,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,1, ,2005, ,5000, ,2, ,2, ,17,6,1,190113.p01, , , , , , , , , , , , 
190118,190118.v01,1,1,2013,FORD, ,FORD,,,,1,1,2,2, ,0,0,0,0,1, ,2012, ,6000, ,2, ,2, ,21,3,1,190118.p01, , , , , , , , , , , , 
190120,190120.v02,2,2,2016,NISSAN, ,NISSAN,,,,5,5,2,2, ,0,0,0,1,1, ,2016, ,8000, ,2, ,2, ,100,4,1,190120.p01, , , , , , , , , , , , 
190122,190122.v01,1,1,2006,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,3, ,2012, ,8000, ,2, ,2, ,28,1,1,190122.p01, , , , , , , , , , , , 
190124,190124.v01,1,3,1994,CHEVROLET, ,CHEVROLET,,,,1,1,9,9, ,0,0,0,0,6, ,2009, ,10000, ,2, ,2, ,19,6,2,190124.p02, , , , , , , , , , , , 
190129,190129.v02,2,4,2002,DODGE, ,DODGE,,,,1,1,1,1, ,0,0,0,0,3, ,2008, ,5000, ,2, ,2, ,20,2,1,190129.p01, , , , , , , , , , , , 
190132,190132.v01,1,1,2006,CHRYSLER, ,CHRYSLER,,,,1,1,7,7, ,0,0,0,0,1, ,2006, ,6000, ,2, ,2, ,18,1,1,190132.p01, , , , , , , , , , , , 
190135,190135.v02,2,2,2002,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2001, ,1200, ,2, ,2, ,20,4,1,190135.p01, , , , , , , , , , , , 
190137,190137.v01,1,2,2018,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2017, ,15000, ,2, ,2, ,20,2,1,190137.p01, , , , , , , , , , , , 
190147,190147.v02,2,3,2015,BMW, ,BMW,,,,1,1,6,6, ,0,0,0,0,1, ,2014, ,10000, ,2, ,2, ,26,3,2,190147.p02, , , , , , , , , , , , 
190151,190151.v01,1,2,2017,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2017, ,14000, ,2, ,2, ,50,1,1,190151.p01, , , , , , , , , , , , 
190153,190153.v01,1,3,2005,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2007, ,12000, ,2, ,2, ,32,6,2,190153.p02, , , , , , , , , , , , 
190154,190154.v02,2,2,2017,MAZDA, ,MAZDA,,,,1,1,2,2, ,0,0,0,0,1, ,2017, ,10000, ,2, ,2, ,35,4,2,190154.p02, , , , , , , , , , , , 
190157,190157.v02,2,2,2007,ACURA, ,ACURA,,,,1,1,3,3, ,0,0,0,0,1, ,2007, ,75000, ,2, ,2, ,26,3,1,190157.p01, , , , , , , , , , , , 
190156,190156.v01,1,2,2012,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,1, ,2012, ,80000, ,2, ,2, ,20,3,1,190156.p01, , , , , , , , , , , , 
190159,190159.v01,1,1,1991,ISUZU, ,ISUZU,,,,1,1,12,12, ,0,0,0,0,1, ,1991, ,4000, ,2, ,2, ,14,3,1,190159.p01, , , , , , , , , , , , 
190160,190160.v02,2,3,2001,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,2,2, ,0,0,0,0,3, ,2018,11,500, ,2, ,2, ,18,3,1,190160.p01, , , , , , , , , , , , 
190161,190161.v03,3,3,1998,FORD, ,FORD,,,,1,1,7,7, ,0,0,0,0,1, ,1998, ,2000, ,2, ,2, ,14,3,1,190161.p01, , , , , , , , , , , , 
190165,190165.v02,2,3,2017,ACURA, ,ACURA,,,,1,1,8,8, ,0,0,0,0,2, ,2016, ,12500, ,2, ,2, ,20,1,2,190165.p02, , , , , , , , , , , , 
190167,190167.v03,3,4,2017,NISSAN, ,NISSAN,,,,5,5,2,2, ,0,0,0,1,1, ,2017, ,4000, ,2, ,2, ,100,4,1,190167.p01, , , , , , , , , , , , 
190166,190166.v01,1,1,2003,MITSUBISHI, ,MITSUBISHI,,,,1,1,2,2, ,0,0,0,0,3, ,2007, ,11000, ,2, ,2, ,28,2,1,190166.p01, , , , , , , , , , , , 
190168,190168.v01,1,1,2016,FIAT, ,FIAT,,,,1,1,1,1, ,0,0,0,0,2, ,2016, ,12000, ,2, ,2, ,18,6,1,190168.p01, , , , , , , , , , , , 
190170,190170.v03,3,5,2012,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,4,4,11,11, ,0,0,0,0,5,1,2012, ,35000, ,2, ,1,10000,17,4,1,190170.p01, , , , , , , , , , , , 
190171,190171.v01,1,2,2014,HYUNDAI, ,HYUNDAI,,,,1,1,2,2, ,0,0,0,0,2, ,2014, ,5600, ,2, ,2, ,25,6,1,190171.p01, , , , , , , , , , , , 
190175,190175.v03,3,3,2010,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2009, ,15000, ,2, ,2, ,31,6,1,190175.p01, , , , , , , , , , , , 
190178,190178.v02,2,2,2018,BMW, ,BMW,,,,3,3,1,1, ,0,1,0,0,2, ,2019,2,6000,98,2, ,2, ,60,3,1,190178.p01, , , , , , , , , , , , 
190189,190189.v03,3,3,2018,BMW, ,BMW,,,,1,1,2,2, ,0,0,0,0,1, ,2017, ,3000, ,2, ,2, ,17,3,2,190189.p02, , , , , , , , , , , , 
190185,190185.v01,1,1,2002,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2002, ,8000, ,2, ,2, ,30,1,1,190185.p01, , , , , , , , , , , , 
190188,190188.v01,1,3,2005,CHEVROLET, ,CHEVROLET,,,,1,1,4,4, ,0,0,0,0,3, ,2007, ,5000, ,2, ,2, ,22,6,1,190188.p01, , , , , , , , , , , , 
190190,190190.v03,3,4,2016,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2016, ,10000, ,2, ,2, ,25,5,3,190190.p03, , , , , , , , , , , , 
190193,190193.v02,2,2,2017,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2016, ,7500, ,2, ,2, ,100,5,1,190193.p01, , , , , , , , , , , , 
190197,190197.v02,2,2,2017,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2017, ,11000, ,2, ,2, ,66,2,2,190197.p02, , , , , , , , , , , , 
190201,190201.v01,1,1,2008,BUICK, ,BUICK,,,,1,1,3,3, ,0,0,0,0,3, ,2011, ,12000, ,2, ,2, ,18,1,1,190201.p01, , , , , , , , , , , , 
190206,190206.v02,2,4,2013,BMW, ,BMW,,,,2,2,2,2, ,1,0,0,0,2, ,2013, ,10000, ,2, ,2, ,20,3,1,190206.p01, , , , , , , , , , , , 
190211,190211.v01,1,3,2005,LEXUS, ,LEXUS,,,,1,1,4,4, ,0,0,0,0,6, ,2011, ,2000, ,2, ,2, ,20,3,1,190211.p01, , , , , , , , , , , , 
190213,190213.v02,2,2,2018,TESLA, ,TESLA,,,,5,5,6,6, ,0,0,0,1,1, ,2018,9,4000, ,2, ,2, ,100,5,1,190213.p01, , , , , , , , , , , , 
190214,190214.v02,2,2,2005,BMW, ,BMW,,,,1,1,3,3, ,0,0,0,0,3, ,2018,2,5000, ,2, ,2, ,20,4,1,190214.p01, , , , , , , , , , , , 
190215,190215.v01,1,2,2017,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2018,2,10000, ,2, ,2, ,34,5,2,190215.p02, , , , , , , , , , , , 
190228,190228.v02,2,3,2008,TOYOTA, ,TOYOTA,,,,1,1,13,13, ,0,0,0,0,3, ,2018,8,9000, ,2, ,2, ,18,4,2,190228.p02, , , , , , , , , , , , 
190230,190230.v03,3,8,2018,TOYOTA, ,TOYOTA,,,,6,6,1,1, ,0,0,1,0,2, ,2018,1,5000, ,2, ,2, ,60,2,1,190230.p01, , , , , , , , , , , , 
190230,190230.v06,6,8,2018,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,2,2, ,0,0,0,0,1, ,2017, ,5000, ,2, ,2, ,22,3,1,190230.p01, , , , , , , , , , , , 
190229,190229.v01,1,1,2005,DODGE, ,DODGE,,,,1,1,10,10, ,0,0,0,0,3, ,2017, ,1000, ,2, ,2, ,30,6,1,190229.p01, , , , , , , , , , , , 
190231,190231.v01,1,2,2019,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,2, ,2018,5,12000, ,2, ,2, ,24,2,1,190231.p01, , , , , , , , , , , , 
190233,190233.v03,3,3,2017,TOYOTA, ,TOYOTA,,,,1,1,13,13, ,0,0,0,0,1, ,2017, ,8000, ,2, ,2, ,14,5,1,190233.p01, , , , , , , , , , , , 
190235,190235.v03,3,5,2004,ACURA, ,ACURA,,,,1,1,3,3, ,0,0,0,0,1, ,2004, ,24000, ,2, ,2, ,21,3,3,190235.p03, , , , , , , , , , , , 
190339,190339.v02,2,3,2007,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2007, ,8000, ,2, ,2, ,27,2,2,190339.p02, , , , , , , , , , , , 
190238,190238.v02,2,3,2013,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,3, ,2015, ,15000, ,2, ,2, ,22,1,2,190238.p02, , , , , , , , , , , , 
190240,190240.v01,1,2,2002,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2011, ,6000, ,2, ,2, ,20,1,1,190240.p01, , , , , , , , , , , , 
190243,190243.v01,1,2,2014,HONDA, ,HONDA,,,,1,1,4,4, ,0,0,0,0,1, ,2014, ,6000, ,2, ,2, ,21,3,1,190243.p01, , , , , , , , , , , , 
190245,190245.v01,1,2,2016,CHEVROLET, ,CHEVROLET,,,,4,4,13,13, ,0,0,0,0,1, ,2016, ,12000, ,2, ,2, ,14,5,1,190245.p01, , , , , , , , , , , , 
